Sample_ID,MLG_ID,Longitude,Latitude,Species,Continent,Accession,BioProject,BioSample
TEX-00034,Daphnia.pulex.NorthAmerica.USA.1167,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593910,PRJNA482684,SAMN09711185
TEX-00035,Daphnia.pulex.NorthAmerica.USA.1168,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593913,PRJNA482684,SAMN09711185
TEX-00051,Daphnia.pulex.NorthAmerica.USA.1169,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593915,PRJNA482684,SAMN09711185
TEX-00043,Daphnia.pulex.NorthAmerica.USA.1170,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593916,PRJNA482684,SAMN09711185
TEX-00044,Daphnia.pulex.NorthAmerica.USA.1171,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593917,PRJNA482684,SAMN09711185
TEX-00041,Daphnia.pulex.NorthAmerica.USA.1172,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593918,PRJNA482684,SAMN09711185
TEX-00042,Daphnia.pulex.NorthAmerica.USA.1173,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593919,PRJNA482684,SAMN09711185
TEX-00048,Daphnia.pulex.NorthAmerica.USA.1174,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593920,PRJNA482684,SAMN09711185
TEX-00049,Daphnia.pulex.NorthAmerica.USA.1175,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593921,PRJNA482684,SAMN09711185
TEX-00045,Daphnia.pulex.NorthAmerica.USA.1176,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593922,PRJNA482684,SAMN09711185
TEX-00046,Daphnia.pulex.NorthAmerica.USA.1177,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401746,PRJNA513203,SAMN10698348
TEX-00062,Daphnia.pulex.NorthAmerica.USA.1178,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593924,PRJNA482684,SAMN09711185
TEX-00060,Daphnia.pulex.NorthAmerica.USA.1179,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593925,PRJNA482684,SAMN09711185
TEX-00059,Daphnia.pulex.NorthAmerica.USA.1180,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401626,PRJNA513203,SAMN10698360
TEX-00058,Daphnia.pulex.NorthAmerica.USA.1181,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593927,PRJNA482684,SAMN09711185
TEX-00057,Daphnia.pulex.NorthAmerica.USA.1182,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593928,PRJNA482684,SAMN09711185
TEX-00056,Daphnia.pulex.NorthAmerica.USA.1183,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593929,PRJNA482684,SAMN09711185
TEX-00055,Daphnia.pulex.NorthAmerica.USA.1184,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401628,PRJNA513203,SAMN10698359
TEX-00054,Daphnia.pulex.NorthAmerica.USA.1185,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593931,PRJNA482684,SAMN09711185
TEX-00053,Daphnia.pulex.NorthAmerica.USA.1186,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593932,PRJNA482684,SAMN09711185
TEX-00052,Daphnia.pulex.NorthAmerica.USA.1187,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593933,PRJNA482684,SAMN09711185
PA2013-00112,Daphnia.pulex.NorthAmerica.USA.1188,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594184,PRJNA482684,SAMN09711183
PA2013-00111,Daphnia.pulex.NorthAmerica.USA.1189,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594185,PRJNA482684,SAMN09711183
PA2013-00108,Daphnia.pulex.NorthAmerica.USA.1191,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594187,PRJNA482684,SAMN09711183
PA2013-00114,Daphnia.pulex.NorthAmerica.USA.1192,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594188,PRJNA482684,SAMN09711183
PA2013-00113,Daphnia.pulex.NorthAmerica.USA.1193,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594189,PRJNA482684,SAMN09711183
PA2013-00018,Daphnia.pulex.NorthAmerica.USA.1194,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594190,PRJNA482684,SAMN09711183
PA2013-00016,Daphnia.pulex.NorthAmerica.USA.1195,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594191,PRJNA482684,SAMN09711183
PA2013-00015,Daphnia.pulex.NorthAmerica.USA.1196,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594192,PRJNA482684,SAMN09711183
PA2013-00014,Daphnia.pulex.NorthAmerica.USA.1197,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594193,PRJNA482684,SAMN09711183
PA2013-00021,Daphnia.pulex.NorthAmerica.USA.1198,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594196,PRJNA482684,SAMN09711183
PA2013-00020,Daphnia.pulex.NorthAmerica.USA.1199,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594197,PRJNA482684,SAMN09711183
PA2013-00024,Daphnia.pulex.NorthAmerica.USA.1200,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594199,PRJNA482684,SAMN09711183
PA2013-00100,Daphnia.pulex.NorthAmerica.USA.1201,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594200,PRJNA482684,SAMN09711183
PA2013-00101,Daphnia.pulex.NorthAmerica.USA.1202,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594201,PRJNA482684,SAMN09711183
PA2013-00103,Daphnia.pulex.NorthAmerica.USA.1203,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594202,PRJNA482684,SAMN09711183
PA2013-00097,Daphnia.pulex.NorthAmerica.USA.1205,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594205,PRJNA482684,SAMN09711183
PA2013-00098,Daphnia.pulex.NorthAmerica.USA.1206,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594206,PRJNA482684,SAMN09711183
PA2013-00106,Daphnia.pulex.NorthAmerica.USA.1208,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594208,PRJNA482684,SAMN09711183
PA2013-00107,Daphnia.pulex.NorthAmerica.USA.1209,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594209,PRJNA482684,SAMN09711183
PA2013-00045,Daphnia.pulex.NorthAmerica.USA.1210,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594210,PRJNA482684,SAMN09711183
PA2013-00038,Daphnia.pulex.NorthAmerica.USA.1211,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594215,PRJNA482684,SAMN09711183
PA2013-00029,Daphnia.pulex.NorthAmerica.USA.1214,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594223,PRJNA482684,SAMN09711183
PA2013-00032,Daphnia.pulex.NorthAmerica.USA.1215,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594226,PRJNA482684,SAMN09711183
PA2013-00030,Daphnia.pulex.NorthAmerica.USA.1216,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594228,PRJNA482684,SAMN09711183
PA2013-00031,Daphnia.pulex.NorthAmerica.USA.1217,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594229,PRJNA482684,SAMN09711183
PA2013-00013,Daphnia.pulex.NorthAmerica.USA.1218,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594230,PRJNA482684,SAMN09711183
PA2013-00002,Daphnia.pulex.NorthAmerica.USA.1220,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594232,PRJNA482684,SAMN09711183
PA2013-00001,Daphnia.pulex.NorthAmerica.USA.1221,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594233,PRJNA482684,SAMN09711183
PA2013-00004,Daphnia.pulex.NorthAmerica.USA.1222,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594234,PRJNA482684,SAMN09711183
PA2013-00006,Daphnia.pulex.NorthAmerica.USA.1224,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594236,PRJNA482684,SAMN09711183
PA2013-00005,Daphnia.pulex.NorthAmerica.USA.1225,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594237,PRJNA482684,SAMN09711183
PA2013-00008,Daphnia.pulex.NorthAmerica.USA.1226,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594238,PRJNA482684,SAMN09711183
PA2013-00007,Daphnia.pulex.NorthAmerica.USA.1227,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594239,PRJNA482684,SAMN09711183
PA2013-00069,Daphnia.pulex.NorthAmerica.USA.1228,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594241,PRJNA482684,SAMN09711183
PA2013-00068,Daphnia.pulex.NorthAmerica.USA.1229,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594242,PRJNA482684,SAMN09711183
PA2013-00066,Daphnia.pulex.NorthAmerica.USA.1231,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594244,PRJNA482684,SAMN09711183
PA2013-00065,Daphnia.pulex.NorthAmerica.USA.1232,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594245,PRJNA482684,SAMN09711183
PA2013-00067,Daphnia.pulex.NorthAmerica.USA.1233,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594243,PRJNA482684,SAMN09711183
PA2013-00049,Daphnia.pulex.NorthAmerica.USA.1234,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594253,PRJNA482684,SAMN09711183
PA2013-00050,Daphnia.pulex.NorthAmerica.USA.1235,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594254,PRJNA482684,SAMN09711183
PA2013-00051,Daphnia.pulex.NorthAmerica.USA.1236,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594255,PRJNA482684,SAMN09711183
PA2013-00053,Daphnia.pulex.NorthAmerica.USA.1237,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594256,PRJNA482684,SAMN09711183
PA2013-00054,Daphnia.pulex.NorthAmerica.USA.1238,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594257,PRJNA482684,SAMN09711183
PA2013-00056,Daphnia.pulex.NorthAmerica.USA.1239,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594259,PRJNA482684,SAMN09711183
PA2013-00089,Daphnia.pulex.NorthAmerica.USA.1240,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594260,PRJNA482684,SAMN09711183
PA2013-00090,Daphnia.pulex.NorthAmerica.USA.1242,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594263,PRJNA482684,SAMN09711183
PA2013-00083,Daphnia.pulex.NorthAmerica.USA.1243,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594264,PRJNA482684,SAMN09711183
PA2013-00082,Daphnia.pulex.NorthAmerica.USA.1244,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594265,PRJNA482684,SAMN09711183
PA2013-00085,Daphnia.pulex.NorthAmerica.USA.1245,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594267,PRJNA482684,SAMN09711183
PA2013-00079,Daphnia.pulex.NorthAmerica.USA.1246,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594271,PRJNA482684,SAMN09711183
PA2013-00075,Daphnia.pulex.NorthAmerica.USA.1247,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594272,PRJNA482684,SAMN09711183
PA2013-00072,Daphnia.pulex.NorthAmerica.USA.1249,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594277,PRJNA482684,SAMN09711183
PA2013-00080,Daphnia.pulex.NorthAmerica.USA.1250,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594278,PRJNA482684,SAMN09711183
POV_4runs_00057_S37,Daphnia.pulex.NorthAmerica.USA.1251,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609373,PRJNA482684,SAMN09711184
POV_4runs_00052_S33,Daphnia.pulex.NorthAmerica.USA.1252,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609374,PRJNA482684,SAMN09711184
POV_4runs_00051_S32,Daphnia.pulex.NorthAmerica.USA.1253,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609375,PRJNA482684,SAMN09711184
POV_4runs_00069_S47,Daphnia.pulex.NorthAmerica.USA.1254,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609376,PRJNA482684,SAMN09711184
POV_4runs_00086_S62,Daphnia.pulex.NorthAmerica.USA.1255,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609377,PRJNA482684,SAMN09711184
POV_4runs_00092_S67,Daphnia.pulex.NorthAmerica.USA.1256,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609378,PRJNA482684,SAMN09711184
POV-00099,Daphnia.pulex.NorthAmerica.USA.1257,-85.21,42.45,Daphnia pulex,NorthAmerica,SRR10160664,PRJNA573529,SAMN12816658
POV_4runs_00062_S9,Daphnia.pulex.NorthAmerica.USA.1258,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609380,PRJNA482684,SAMN09711184
POV-00063,Daphnia.pulex.NorthAmerica.USA.1259,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401721,PRJNA513203,SAMN10698336
POV_4runs_00060_S40,Daphnia.pulex.NorthAmerica.USA.1260,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609382,PRJNA482684,SAMN09711184
POV_4runs_00061_S41,Daphnia.pulex.NorthAmerica.USA.1261,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609383,PRJNA482684,SAMN09711184
POV_4runs_00067_S45,Daphnia.pulex.NorthAmerica.USA.1263,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609385,PRJNA482684,SAMN09711184
POV_4runs_00065_S44,Daphnia.pulex.NorthAmerica.USA.1265,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609387,PRJNA482684,SAMN09711184
POV_4runs_00047_S28,Daphnia.pulex.NorthAmerica.USA.1266,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609388,PRJNA482684,SAMN09711184
POV_4runs_00048_S29,Daphnia.pulex.NorthAmerica.USA.1267,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609389,PRJNA482684,SAMN09711184
POV_4runs_00087_S63,Daphnia.pulex.NorthAmerica.USA.1268,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609390,PRJNA482684,SAMN09711184
POV_4runs_00091_S66,Daphnia.pulex.NorthAmerica.USA.1269,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609391,PRJNA482684,SAMN09711184
POV_4runs_00089_S65,Daphnia.pulex.NorthAmerica.USA.1270,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609392,PRJNA482684,SAMN09711184
POV_4runs_00039_S20,Daphnia.pulex.NorthAmerica.USA.1271,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609393,PRJNA482684,SAMN09711184
POV_4runs_00040_S21,Daphnia.pulex.NorthAmerica.USA.1272,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609394,PRJNA482684,SAMN09711184
POV_4runs_00041_S22,Daphnia.pulex.NorthAmerica.USA.1273,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609395,PRJNA482684,SAMN09711184
POV_4runs_00042_S23,Daphnia.pulex.NorthAmerica.USA.1274,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609396,PRJNA482684,SAMN09711184
POV_4runs_00043_S24,Daphnia.pulex.NorthAmerica.USA.1275,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609397,PRJNA482684,SAMN09711184
POV_4runs_00044_S25,Daphnia.pulex.NorthAmerica.USA.1276,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609398,PRJNA482684,SAMN09711184
POV_4runs_00045_S26,Daphnia.pulex.NorthAmerica.USA.1277,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609399,PRJNA482684,SAMN09711184
POV_4runs_00046_S27,Daphnia.pulex.NorthAmerica.USA.1278,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609400,PRJNA482684,SAMN09711184
POV_4runs_00082_S59,Daphnia.pulex.NorthAmerica.USA.1279,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609401,PRJNA482684,SAMN09711184
POV_4runs_00098_S72,Daphnia.pulex.NorthAmerica.USA.1280,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609402,PRJNA482684,SAMN09711184
POV-00018,Daphnia.pulex.NorthAmerica.USA.1281,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401711,PRJNA513203,SAMN10698332
POV_4runs_00017_S10,Daphnia.pulex.NorthAmerica.USA.1282,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609404,PRJNA482684,SAMN09711184
POV_4runs_00084_S60,Daphnia.pulex.NorthAmerica.USA.1283,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609405,PRJNA482684,SAMN09711184
POV_4runs_00014_S7,Daphnia.pulex.NorthAmerica.USA.1284,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609406,PRJNA482684,SAMN09711184
POV_4runs_00011_S5,Daphnia.pulex.NorthAmerica.USA.1286,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609408,PRJNA482684,SAMN09711184
POV_4runs_00010_S4,Daphnia.pulex.NorthAmerica.USA.1287,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609409,PRJNA482684,SAMN09711184
POV_4runs_00006_S3,Daphnia.pulex.NorthAmerica.USA.1288,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609410,PRJNA482684,SAMN09711184
POV-00002,Daphnia.pulex.NorthAmerica.USA.1289,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401699,PRJNA513203,SAMN10698322
POV_4runs_00088_S64,Daphnia.pulex.NorthAmerica.USA.1290,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609413,PRJNA482684,SAMN09711184
POV_4runs_00097_S71,Daphnia.pulex.NorthAmerica.USA.1291,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609414,PRJNA482684,SAMN09711184
POV_4runs_00096_S70,Daphnia.pulex.NorthAmerica.USA.1292,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609415,PRJNA482684,SAMN09711184
POV_4runs_00095_S69,Daphnia.pulex.NorthAmerica.USA.1293,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609416,PRJNA482684,SAMN09711184
POV_4runs_00058_S39,Daphnia.pulex.NorthAmerica.USA.1294,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609417,PRJNA482684,SAMN09711184
POV_4runs_00080_S57,Daphnia.pulex.NorthAmerica.USA.1295,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609418,PRJNA482684,SAMN09711184
POV_4runs_00078_S56,Daphnia.pulex.NorthAmerica.USA.1296,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609419,PRJNA482684,SAMN09711184
POV_4runs_00015_S8,Daphnia.pulex.NorthAmerica.USA.1297,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609420,PRJNA482684,SAMN09711184
POV_4runs_00085_S61,Daphnia.pulex.NorthAmerica.USA.1298,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609421,PRJNA482684,SAMN09711184
POV_4runs_00071_S49,Daphnia.pulex.NorthAmerica.USA.1299,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609422,PRJNA482684,SAMN09711184
POV_4runs_00070_S48,Daphnia.pulex.NorthAmerica.USA.1300,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609423,PRJNA482684,SAMN09711184
POV_4runs_00073_S51,Daphnia.pulex.NorthAmerica.USA.1301,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609424,PRJNA482684,SAMN09711184
POV_4runs_00072_S50,Daphnia.pulex.NorthAmerica.USA.1302,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609425,PRJNA482684,SAMN09711184
POV-00074,Daphnia.pulex.NorthAmerica.USA.1304,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401760,PRJNA513203,SAMN10698339
POV_4runs_00077_S55,Daphnia.pulex.NorthAmerica.USA.1305,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609428,PRJNA482684,SAMN09711184
POV_4runs_00031_S15,Daphnia.pulex.NorthAmerica.USA.1307,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609430,PRJNA482684,SAMN09711184
POV_4runs_00035_S17,Daphnia.pulex.NorthAmerica.USA.1309,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609432,PRJNA482684,SAMN09711184
POV_4runs_00033_S16,Daphnia.pulex.NorthAmerica.USA.1310,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609433,PRJNA482684,SAMN09711184
POV_4runs_00022_S12,Daphnia.pulex.NorthAmerica.USA.1311,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609434,PRJNA482684,SAMN09711184
POV_4runs_00019_S95,Daphnia.pulex.NorthAmerica.USA.1312,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609435,PRJNA482684,SAMN09711184
POV_4runs_00025_S13,Daphnia.pulex.NorthAmerica.USA.1313,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609436,PRJNA482684,SAMN09711184
POV_4runs_00023_S94,Daphnia.pulex.NorthAmerica.USA.1314,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609437,PRJNA482684,SAMN09711184
POV_4runs_00056_S38,Daphnia.pulex.NorthAmerica.USA.1315,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609438,PRJNA482684,SAMN09711184
POV_4runs_00054_S35,Daphnia.pulex.NorthAmerica.USA.1317,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609440,PRJNA482684,SAMN09711184
POV_4runs_00053_S34,Daphnia.pulex.NorthAmerica.USA.1318,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609441,PRJNA482684,SAMN09711184
POV_4runs_00038_S19,Daphnia.pulex.NorthAmerica.USA.1319,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609442,PRJNA482684,SAMN09711184
POV_4runs_00036_S18,Daphnia.pulex.NorthAmerica.USA.1320,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609443,PRJNA482684,SAMN09711184
POV_4runs_00050_S31,Daphnia.pulex.NorthAmerica.USA.1321,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609444,PRJNA482684,SAMN09711184
POV_4runs_00049_S30,Daphnia.pulex.NorthAmerica.USA.1322,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609445,PRJNA482684,SAMN09711184
POV_4runs_00068_S46,Daphnia.pulex.NorthAmerica.USA.1323,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609446,PRJNA482684,SAMN09711184
POV_4runs_00081_S58,Daphnia.pulex.NorthAmerica.USA.1324,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609447,PRJNA482684,SAMN09711184
POV_4runs_00094_S68,Daphnia.pulex.NorthAmerica.USA.1325,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609448,PRJNA482684,SAMN09711184
TEX-00050,Daphnia.pulex.NorthAmerica.USA.1333,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401629,PRJNA513203,SAMN10698349
TEX-00084,Daphnia.pulex.NorthAmerica.USA.1334,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593848,PRJNA482684,SAMN09711185
KAP-00004,Daphnia.pulex.NorthAmerica.USA.1351,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401648,PRJNA513203,SAMN10698282
KAP-00003,Daphnia.pulex.NorthAmerica.USA.1352,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401649,PRJNA513203,SAMN10698243
NFL-00060,Daphnia.pulex.NorthAmerica.USA.1369,-84.9223,39.9002,Daphnia pulex,NorthAmerica,SRR8401668,PRJNA513203,SAMN10698378
EB-00008_1,Daphnia.pulex.NorthAmerica.USA.1374,-93.19,44.59,Daphnia pulex,NorthAmerica,SRR5098784,PRJNA355243,SAMN06066755
NFL-00087,Daphnia.pulex.NorthAmerica.USA.1393,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592741,PRJNA482684,SAMN09711182
POV-00012,Daphnia.pulex.NorthAmerica.USA.1409,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401713,PRJNA513203,SAMN10698330
POV_4runs_00055_S36,Daphnia.pulex.NorthAmerica.USA.1412,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609439,PRJNA482684,SAMN09711184
POV-0026,Daphnia.pulex.NorthAmerica.USA.1413,-85.21,42.45,Daphnia pulex,NorthAmerica,SRR10160665,PRJNA573529,SAMN12816657
POV_4runs_00064_S43,Daphnia.pulex.NorthAmerica.USA.1418,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7609386,PRJNA482684,SAMN09711184
KAP-00108,Daphnia.pulex.NorthAmerica.USA.1424,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401728,PRJNA513203,SAMN10698319
POV-00066,Daphnia.pulex.NorthAmerica.USA.1452,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401761,PRJNA513203,SAMN10698338
POV-00076,Daphnia.pulex.NorthAmerica.USA.1453,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401762,PRJNA513203,SAMN10698325
POV-00075,Daphnia.pulex.NorthAmerica.USA.1454,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401763,PRJNA513203,SAMN10698340
TEX-00071,Daphnia.pulex.NorthAmerica.USA.427,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7593845,PRJNA482684,SAMN09711185
TEX-00066,Daphnia.pulex.NorthAmerica.USA.428,-83.6,42.2,Daphnia pulex,NorthAmerica,SRR8401633,PRJNA513203,SAMN10698361
NFL-00073,Daphnia.pulex.NorthAmerica.USA.433,-84.55,39.05,Daphnia pulex,NorthAmerica,SRR10160674,PRJNA573529,SAMN12816649
EB-00127,Daphnia.pulex.NorthAmerica.USA.438,-93.19,44.59,Daphnia pulex,NorthAmerica,SRR10160687,PRJNA573529,SAMN12816637
CHQ-00143,Daphnia.pulex.NorthAmerica.USA.439,-90.51,46.4,Daphnia pulex,NorthAmerica,SRR10160690,PRJNA573529,SAMN12816634
POV_4runs_00114_S83,Daphnia.pulex.NorthAmerica.USA.441,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689207,PRJNA482684,SAMN09711184
POV_4runs_00113_S82,Daphnia.pulex.NorthAmerica.USA.442,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689208,PRJNA482684,SAMN09711184
POV_4runs_00111_S81,Daphnia.pulex.NorthAmerica.USA.443,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689209,PRJNA482684,SAMN09711184
