Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Tissue
SRR14426919,WGS,302,1289828108,PRJNA725506,SAMN19021224,Invertebrate,448239222,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10778111,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_8,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_8,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:03:00Z,1,March20_2018_D8_8,SRP316581,Single entire female with parthenogenic embryos
SRR14426920,WGS,302,5680663488,PRJNA725506,SAMN19021223,Invertebrate,1934351718,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10778110,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_7,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_7,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:14:00Z,1,March20_2018_D8_7,SRP316581,Single entire female with parthenogenic embryos
SRR14426921,WGS,302,5534003832,PRJNA725506,SAMN19021222,Invertebrate,1963014829,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10778109,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_6,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_6,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:29:00Z,1,March20_2018_D8_6,SRP316581,Single entire female with parthenogenic embryos
SRR14426922,WGS,302,1687024850,PRJNA725506,SAMN19021221,Invertebrate,581365553,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10778108,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_5,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_5,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:03:00Z,1,March20_2018_D8_5,SRP316581,Single entire female with parthenogenic embryos
SRR14426923,WGS,302,6555798182,PRJNA725506,SAMN19021180,Invertebrate,2285232938,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10778107,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_12,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_12,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:33:00Z,1,March20_2018_D8_12,SRP316581,Single entire female with parthenogenic embryos
SRR14426924,WGS,302,5910699002,PRJNA725506,SAMN19021220,Invertebrate,2041634893,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX10778106,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_46,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_46,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:11:00Z,1,March20_2018_D8_46,SRP316581,Single entire female with parthenogenic embryos
SRR14426925,WGS,302,2349250148,PRJNA725506,SAMN19021219,Invertebrate,809441176,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10778105,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_45,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_45,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:06:00Z,1,March20_2018_D8_45,SRP316581,Single entire female with parthenogenic embryos
SRR14426926,WGS,302,2327067946,PRJNA725506,SAMN19021218,Invertebrate,802101221,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10778104,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_44,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_44,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:05:00Z,1,March20_2018_D8_44,SRP316581,Single entire female with parthenogenic embryos
SRR14426927,WGS,302,2205142694,PRJNA725506,SAMN19021217,Invertebrate,755706935,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10778103,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_43,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_43,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:05:00Z,1,March20_2018_D8_43,SRP316581,Single entire female with parthenogenic embryos
SRR14426928,WGS,302,3008564770,PRJNA725506,SAMN19021216,Invertebrate,1033109349,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX10778102,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_41,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_41,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:07:00Z,1,March20_2018_D8_41,SRP316581,Single entire female with parthenogenic embryos
SRR14426929,WGS,302,2523072590,PRJNA725506,SAMN19021215,Invertebrate,865470914,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10778101,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_40,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_40,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:05:00Z,1,March20_2018_D8_40,SRP316581,Single entire female with parthenogenic embryos
SRR14426930,WGS,302,10709197236,PRJNA725506,SAMN19021214,Invertebrate,3612906096,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10778100,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_4,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_4,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:18:00Z,1,March20_2018_D8_4,SRP316581,Single entire female with parthenogenic embryos
SRR14426931,WGS,302,5990149766,PRJNA725506,SAMN19021213,Invertebrate,2028939959,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX10778099,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_39,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_39,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:15:00Z,1,March20_2018_D8_39,SRP316581,Single entire female with parthenogenic embryos
SRR14426932,WGS,302,6496684702,PRJNA725506,SAMN19021212,Invertebrate,2225041186,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10778098,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_38,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_38,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:13:00Z,1,March20_2018_D8_38,SRP316581,Single entire female with parthenogenic embryos
SRR14426933,WGS,151,2170099218,PRJNA725506,SAMN19021211,Invertebrate,711434601,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10778097,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_37,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_37,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:07:00Z,1,March20_2018_D8_37,SRP316581,Single entire female with parthenogenic embryos
SRR14426934,WGS,302,6930767422,PRJNA725506,SAMN19021179,Invertebrate,2368470043,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX10778096,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_11,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_11,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:12:00Z,1,March20_2018_D8_11,SRP316581,Single entire female with parthenogenic embryos
SRR14426935,WGS,302,3361937990,PRJNA725506,SAMN19021210,Invertebrate,1147120679,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10778095,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_36,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_36,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:08:00Z,1,March20_2018_D8_36,SRP316581,Single entire female with parthenogenic embryos
SRR14426936,WGS,302,2118472620,PRJNA725506,SAMN19021209,Invertebrate,727512539,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10778094,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_35,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_35,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:06:00Z,1,March20_2018_D8_35,SRP316581,Single entire female with parthenogenic embryos
SRR14426937,WGS,302,6375199766,PRJNA725506,SAMN19021208,Invertebrate,2167930686,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10778093,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_34,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_34,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:17:00Z,1,March20_2018_D8_34,SRP316581,Single entire female with parthenogenic embryos
SRR14426938,WGS,302,5500228152,PRJNA725506,SAMN19021207,Invertebrate,1886110807,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10778092,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_33,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_33,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:13:00Z,1,March20_2018_D8_33,SRP316581,Single entire female with parthenogenic embryos
SRR14426939,WGS,302,2415377578,PRJNA725506,SAMN19021206,Invertebrate,841379070,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10778091,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_32,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_32,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:07:00Z,1,March20_2018_D8_32,SRP316581,Single entire female with parthenogenic embryos
SRR14426940,WGS,302,3137398574,PRJNA725506,SAMN19021205,Invertebrate,1085173653,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10778090,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_31,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_31,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:10:00Z,1,March20_2018_D8_31,SRP316581,Single entire female with parthenogenic embryos
SRR14426941,WGS,302,5810899478,PRJNA725506,SAMN19021204,Invertebrate,2014315462,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX10778089,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_30,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_30,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:11:00Z,1,March20_2018_D8_30,SRP316581,Single entire female with parthenogenic embryos
SRR14426942,WGS,302,1370784946,PRJNA725506,SAMN19021203,Invertebrate,547435144,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX10778088,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_3,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_3,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:05:00Z,1,March20_2018_D8_3,SRP316581,Single entire female with parthenogenic embryos
SRR14426943,WGS,302,1914913144,PRJNA725506,SAMN19021202,Invertebrate,662095703,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX10778087,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_29,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_29,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:06:00Z,1,March20_2018_D8_29,SRP316581,Single entire female with parthenogenic embryos
SRR14426944,WGS,302,2194582962,PRJNA725506,SAMN19021201,Invertebrate,777012334,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX10778086,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_28,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_28,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:07:00Z,1,March20_2018_D8_28,SRP316581,Single entire female with parthenogenic embryos
SRR14426945,WGS,302,7115275530,PRJNA725506,SAMN19021178,Invertebrate,2420279251,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10778085,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_10,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_10,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:23:00Z,1,March20_2018_D8_10,SRP316581,Single entire female with parthenogenic embryos
SRR14426946,WGS,302,8619179358,PRJNA725506,SAMN19021200,Invertebrate,2919629894,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10778084,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_27,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_27,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:19:00Z,1,March20_2018_D8_27,SRP316581,Single entire female with parthenogenic embryos
SRR14426947,WGS,302,2978640798,PRJNA725506,SAMN19021199,Invertebrate,1065517219,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10778083,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_26,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_26,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:09:00Z,1,March20_2018_D8_26,SRP316581,Single entire female with parthenogenic embryos
SRR14426948,WGS,302,2141030812,PRJNA725506,SAMN19021198,Invertebrate,850050039,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX10778082,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_25,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_25,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:08:00Z,1,March20_2018_D8_25,SRP316581,Single entire female with parthenogenic embryos
SRR14426949,WGS,302,10458435462,PRJNA725506,SAMN19021197,Invertebrate,3540326284,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10778081,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_24,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_24,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:28:00Z,1,March20_2018_D8_24,SRP316581,Single entire female with parthenogenic embryos
SRR14426950,WGS,302,3054011240,PRJNA725506,SAMN19021196,Invertebrate,1088769341,UNIVERSITY OF VIRGINIA,2018-03-20,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX10778080,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_23,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_23,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:08:00Z,1,March20_2018_D8_23,SRP316581,Single entire female with parthenogenic embryos
SRR14426951,WGS,302,4718972876,PRJNA725506,SAMN19021195,Invertebrate,1748879478,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX10778079,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_22,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_22,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:19:00Z,1,March20_2018_D8_22,SRP316581,Single entire female with parthenogenic embryos
SRR14426952,WGS,302,3711755764,PRJNA725506,SAMN19021194,Invertebrate,1264547465,UNIVERSITY OF VIRGINIA,2018-03-20,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10778078,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_21,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_21,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:10:00Z,1,March20_2018_D8_21,SRP316581,Single entire female with parthenogenic embryos
SRR14426953,WGS,302,4742111814,PRJNA725506,SAMN19021193,Invertebrate,1636229074,UNIVERSITY OF VIRGINIA,2018-03-20,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10778077,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,March20_2018_D8_20,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,March20_2018_D8_20,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-05T09:17:00Z,1,March20_2018_D8_20,SRP316581,Single entire female with parthenogenic embryos
